2.755905511999999817e+03	2.755905511999999817e+03	1.000000000000000000e+00
3.307086613999999827e+03	2.755905511999999817e+03	1.000000000000000000e+00
3.858267717000000175e+03	2.755905511999999817e+03	1.000000000000000000e+00
4.409448819000000185e+03	2.755905511999999817e+03	1.000000000000000000e+00
4.960629920999999740e+03	2.755905511999999817e+03	1.000000000000000000e+00
5.511811023999999634e+03	2.755905511999999817e+03	1.000000000000000000e+00
6.062992126000000098e+03	2.755905511999999817e+03	1.000000000000000000e+00
6.614173227999999654e+03	2.755905511999999817e+03	1.000000000000000000e+00
7.165354330999999547e+03	2.755905511999999817e+03	1.000000000000000000e+00
7.716535433000000012e+03	2.755905511999999817e+03	1.000000000000000000e+00
8.267716534999999567e+03	2.755905511999999817e+03	1.000000000000000000e+00
8.818897638000000370e+03	2.755905511999999817e+03	1.000000000000000000e+00
9.370078740000000835e+03	2.755905511999999817e+03	1.000000000000000000e+00
9.921259842999999819e+03	2.755905511999999817e+03	1.000000000000000000e+00
1.047244094500000028e+04	2.755905511999999817e+03	1.000000000000000000e+00
1.102362204700000075e+04	2.755905511999999817e+03	1.000000000000000000e+00
1.157480314999999973e+04	2.755905511999999817e+03	1.000000000000000000e+00
1.212598425200000020e+04	2.755905511999999817e+03	1.000000000000000000e+00
1.267716535400000066e+04	2.755905511999999817e+03	1.000000000000000000e+00
1.322834645699999965e+04	2.755905511999999817e+03	1.000000000000000000e+00
1.377952755900000011e+04	2.755905511999999817e+03	1.000000000000000000e+00
1.433070866100000057e+04	2.755905511999999817e+03	1.000000000000000000e+00
1.488188976399999956e+04	2.755905511999999817e+03	1.000000000000000000e+00
1.543307086600000002e+04	2.755905511999999817e+03	1.000000000000000000e+00
1.598425196900000083e+04	2.755905511999999817e+03	1.000000000000000000e+00
1.653543307099999947e+04	2.755905511999999817e+03	1.000000000000000000e+00
1.708661417300000176e+04	2.755905511999999817e+03	1.000000000000000000e+00
1.763779527600000074e+04	2.755905511999999817e+03	1.000000000000000000e+00
1.818897637799999939e+04	2.755905511999999817e+03	1.000000000000000000e+00
1.874015748000000167e+04	2.755905511999999817e+03	1.000000000000000000e+00
1.929133858300000065e+04	2.755905511999999817e+03	1.000000000000000000e+00
1.984251968499999930e+04	2.755905511999999817e+03	1.000000000000000000e+00
2.039370078700000158e+04	2.755905511999999817e+03	1.000000000000000000e+00
2.094488189000000057e+04	2.755905511999999817e+03	1.000000000000000000e+00
2.149606299199999921e+04	2.755905511999999817e+03	1.000000000000000000e+00
2.204724409400000150e+04	2.755905511999999817e+03	1.000000000000000000e+00
2.259842519700000048e+04	2.755905511999999817e+03	1.000000000000000000e+00
2.314960629899999913e+04	2.755905511999999817e+03	1.000000000000000000e+00
2.370078740200000175e+04	2.755905511999999817e+03	1.000000000000000000e+00
2.425196850400000039e+04	2.755905511999999817e+03	1.000000000000000000e+00
2.480314960599999904e+04	2.755905511999999817e+03	1.000000000000000000e+00
2.535433070900000166e+04	2.755905511999999817e+03	1.000000000000000000e+00
2.590551181100000031e+04	2.755905511999999817e+03	1.000000000000000000e+00
2.645669291299999895e+04	2.755905511999999817e+03	1.000000000000000000e+00
2.700787401600000157e+04	2.755905511999999817e+03	1.000000000000000000e+00
2.755905511800000022e+04	2.755905511999999817e+03	1.000000000000000000e+00
2.811023621999999887e+04	2.755905511999999817e+03	1.587509999999999977e+00
2.866141732300000149e+04	2.755905511999999817e+03	3.011730000000000018e+00
2.921259842500000013e+04	2.755905511999999817e+03	2.459550000000000125e+00
2.976377952799999912e+04	2.755905511999999817e+03	2.588750000000000107e+00
3.031496063000000140e+04	2.755905511999999817e+03	2.259290000000000020e+00
3.086614173200000005e+04	2.755905511999999817e+03	2.705799999999999983e+00
3.141732283499999903e+04	2.755905511999999817e+03	2.642279999999999962e+00
